,id,fpr,tpr,TP,TN,FP,FN
10395,10395,1.0,0.58289015,10072.0,7016.0,17280.0,-17088.0
10396,10396,1.0,0.5829672,10073.0,7015.0,17280.0,-17088.0
10397,10397,1.0,0.5830443,10075.0,7013.0,17280.0,-17088.0
10398,10398,1.0,0.58312136,10076.0,7012.0,17280.0,-17088.0
10399,10399,1.0,0.5831985,10077.0,7011.0,17280.0,-17088.0
10400,10400,1.0,0.58327556,10079.0,7009.0,17280.0,-17088.0
10401,10401,1.0,0.5833526,10080.0,7008.0,17280.0,-17088.0
10402,10402,1.0,0.5834297,10081.0,7007.0,17280.0,-17088.0
10403,10403,1.0,0.58350676,10082.0,7006.0,17280.0,-17088.0
10404,10404,1.0,0.58358383,10084.0,7004.0,17280.0,-17088.0
10405,10405,1.0,0.5836609,10085.0,7003.0,17280.0,-17088.0
10406,10406,1.0,0.58373797,10086.0,7002.0,17280.0,-17088.0
10407,10407,1.0,0.58381504,10088.0,7000.0,17280.0,-17088.0
10408,10408,1.0,0.5838921,10089.0,6999.0,17280.0,-17088.0
10409,10409,1.0,0.5839692,10090.0,6998.0,17280.0,-17088.0
10410,10410,1.0,0.58404624,10092.0,6996.0,17280.0,-17088.0
10411,10411,1.0,0.5841233,10093.0,6995.0,17280.0,-17088.0
10412,10412,1.0,0.5842004,10094.0,6994.0,17280.0,-17088.0
10413,10413,1.0,0.58427745,10096.0,6992.0,17280.0,-17088.0
10414,10414,1.0,0.5843545,10097.0,6991.0,17280.0,-17088.0
10415,10415,1.0,0.5844316,10098.0,6990.0,17280.0,-17088.0
10416,10416,1.0,0.58450866,10100.0,6988.0,17280.0,-17088.0
10417,10417,1.0,0.5845857,10101.0,6987.0,17280.0,-17088.0
10418,10418,1.0,0.5846628,10102.0,6986.0,17280.0,-17088.0
10419,10419,1.0,0.58473986,10104.0,6984.0,17280.0,-17088.0
10420,10420,1.0,0.58481693,10105.0,6983.0,17280.0,-17088.0
10421,10421,1.0,0.584894,10106.0,6982.0,17280.0,-17088.0
10422,10422,1.0,0.5849711,10108.0,6980.0,17280.0,-17088.0
10423,10423,1.0,0.5850482,10109.0,6979.0,17280.0,-17088.0
10424,10424,1.0,0.58512527,10110.0,6978.0,17280.0,-17088.0
10425,10425,1.0,0.58520234,10112.0,6976.0,17280.0,-17088.0
10426,10426,1.0,0.5852794,10113.0,6975.0,17280.0,-17088.0
10427,10427,1.0,0.5853565,10114.0,6974.0,17280.0,-17088.0
10428,10428,1.0,0.58543354,10116.0,6972.0,17280.0,-17088.0
10429,10429,1.0,0.5855106,10117.0,6971.0,17280.0,-17088.0
10430,10430,1.0,0.5855877,10118.0,6970.0,17280.0,-17088.0
10431,10431,1.0,0.58566475,10120.0,6968.0,17280.0,-17088.0
10432,10432,1.0,0.5857418,10121.0,6967.0,17280.0,-17088.0
10433,10433,1.0,0.5858189,10122.0,6966.0,17280.0,-17088.0
10434,10434,1.0,0.58589596,10124.0,6964.0,17280.0,-17088.0
10435,10435,1.0,0.585973,10125.0,6963.0,17280.0,-17088.0
10436,10436,1.0,0.5860501,10126.0,6962.0,17280.0,-17088.0
10437,10437,1.0,0.58612716,10128.0,6960.0,17280.0,-17088.0
10438,10438,1.0,0.58620423,10129.0,6959.0,17280.0,-17088.0
10439,10439,1.0,0.5862813,10130.0,6958.0,17280.0,-17088.0
10440,10440,1.0,0.58635837,10132.0,6956.0,17280.0,-17088.0
10441,10441,1.0,0.58643544,10133.0,6955.0,17280.0,-17088.0
10442,10442,1.0,0.5865125,10134.0,6954.0,17280.0,-17088.0
10443,10443,1.0,0.5865896,10136.0,6952.0,17280.0,-17088.0
10444,10444,1.0,0.58666664,10137.0,6951.0,17280.0,-17088.0
10445,10445,1.0,0.5867437,10138.0,6950.0,17280.0,-17088.0
10446,10446,1.0,0.5868208,10140.0,6948.0,17280.0,-17088.0
10447,10447,1.0,0.5868979,10141.0,6947.0,17280.0,-17088.0
10448,10448,1.0,0.586975,10142.0,6946.0,17280.0,-17088.0
10449,10449,1.0,0.58705205,10144.0,6944.0,17280.0,-17088.0
10450,10450,1.0,0.5871291,10145.0,6943.0,17280.0,-17088.0
10451,10451,1.0,0.5872062,10146.0,6942.0,17280.0,-17088.0
10452,10452,1.0,0.58728325,10148.0,6940.0,17280.0,-17088.0
10453,10453,1.0,0.5873603,10149.0,6939.0,17280.0,-17088.0
10454,10454,1.0,0.5874374,10150.0,6938.0,17280.0,-17088.0
10455,10455,1.0,0.58751446,10152.0,6936.0,17280.0,-17088.0
10456,10456,1.0,0.5875915,10153.0,6935.0,17280.0,-17088.0
10457,10457,1.0,0.5876686,10154.0,6934.0,17280.0,-17088.0
10458,10458,1.0,0.58774567,10156.0,6932.0,17280.0,-17088.0
10459,10459,1.0,0.58782274,10157.0,6931.0,17280.0,-17088.0
10460,10460,1.0,0.5878998,10158.0,6930.0,17280.0,-17088.0
10461,10461,1.0,0.5879769,10160.0,6928.0,17280.0,-17088.0
10462,10462,1.0,0.58805394,10161.0,6927.0,17280.0,-17088.0
10463,10463,1.0,0.588131,10162.0,6926.0,17280.0,-17088.0
10464,10464,1.0,0.5882081,10164.0,6924.0,17280.0,-17088.0
10465,10465,1.0,0.58828515,10165.0,6923.0,17280.0,-17088.0
10466,10466,1.0,0.5883622,10166.0,6922.0,17280.0,-17088.0
10467,10467,1.0,0.5884393,10168.0,6920.0,17280.0,-17088.0
10468,10468,1.0,0.58851635,10169.0,6919.0,17280.0,-17088.0
10469,10469,1.0,0.5885934,10170.0,6918.0,17280.0,-17088.0
10470,10470,1.0,0.5886705,10172.0,6916.0,17280.0,-17088.0
10471,10471,1.0,0.5887476,10173.0,6915.0,17280.0,-17088.0
10472,10472,1.0,0.5888247,10174.0,6914.0,17280.0,-17088.0
10473,10473,1.0,0.58890176,10176.0,6912.0,17280.0,-17088.0
10474,10474,1.0,0.5889788,10177.0,6911.0,17280.0,-17088.0
10475,10475,1.0,0.5890559,10178.0,6910.0,17280.0,-17088.0
10476,10476,1.0,0.58913296,10180.0,6908.0,17280.0,-17088.0
10477,10477,1.0,0.58921003,10181.0,6907.0,17280.0,-17088.0
10478,10478,1.0,0.5892871,10182.0,6906.0,17280.0,-17088.0
10479,10479,1.0,0.5893642,10184.0,6904.0,17280.0,-17088.0
