,id,fpr,tpr,TP,TN,FP,FN
10341,10341,1.0,0.6124383,10582.0,6608.0,17280.0,-17190.0
10342,10342,1.0,0.6125154,10584.0,6606.0,17280.0,-17190.0
10343,10343,1.0,0.61259246,10585.0,6605.0,17280.0,-17190.0
10344,10344,1.0,0.6126695,10586.0,6604.0,17280.0,-17190.0
10345,10345,1.0,0.6127466,10588.0,6602.0,17280.0,-17190.0
10346,10346,1.0,0.61282367,10589.0,6601.0,17280.0,-17190.0
10347,10347,1.0,0.61290073,10590.0,6600.0,17280.0,-17190.0
10348,10348,1.0,0.6129778,10592.0,6598.0,17280.0,-17190.0
10349,10349,1.0,0.6130549,10593.0,6597.0,17280.0,-17190.0
10350,10350,1.0,0.61313194,10594.0,6596.0,17280.0,-17190.0
10351,10351,1.0,0.613209,10596.0,6594.0,17280.0,-17190.0
10352,10352,1.0,0.6132861,10597.0,6593.0,17280.0,-17190.0
10353,10353,1.0,0.61336315,10598.0,6592.0,17280.0,-17190.0
10354,10354,1.0,0.6134402,10600.0,6590.0,17280.0,-17190.0
10355,10355,1.0,0.6135173,10601.0,6589.0,17280.0,-17190.0
10356,10356,1.0,0.61359435,10602.0,6588.0,17280.0,-17190.0
10357,10357,1.0,0.6136714,10604.0,6586.0,17280.0,-17190.0
10358,10358,1.0,0.61374843,10605.0,6585.0,17280.0,-17190.0
10359,10359,1.0,0.6138255,10606.0,6584.0,17280.0,-17190.0
10360,10360,1.0,0.61390257,10608.0,6582.0,17280.0,-17190.0
10361,10361,1.0,0.61397964,10609.0,6581.0,17280.0,-17190.0
10362,10362,1.0,0.6140567,10610.0,6580.0,17280.0,-17190.0
10363,10363,1.0,0.6141338,10612.0,6578.0,17280.0,-17190.0
10364,10364,1.0,0.61421084,10613.0,6577.0,17280.0,-17190.0
10365,10365,1.0,0.6142879,10614.0,6576.0,17280.0,-17190.0
10366,10366,1.0,0.614365,10616.0,6574.0,17280.0,-17190.0
10367,10367,1.0,0.61444205,10617.0,6573.0,17280.0,-17190.0
10368,10368,1.0,0.6145191,10618.0,6572.0,17280.0,-17190.0
10369,10369,1.0,0.6145962,10620.0,6570.0,17280.0,-17190.0
10370,10370,1.0,0.61467326,10621.0,6569.0,17280.0,-17190.0
10371,10371,1.0,0.6147503,10622.0,6568.0,17280.0,-17190.0
10372,10372,1.0,0.6148274,10624.0,6566.0,17280.0,-17190.0
10373,10373,1.0,0.61490446,10625.0,6565.0,17280.0,-17190.0
10374,10374,1.0,0.61498153,10626.0,6564.0,17280.0,-17190.0
10375,10375,1.0,0.61505854,10628.0,6562.0,17280.0,-17190.0
10376,10376,1.0,0.6151356,10629.0,6561.0,17280.0,-17190.0
10377,10377,1.0,0.6152127,10630.0,6560.0,17280.0,-17190.0
10378,10378,1.0,0.61528975,10632.0,6558.0,17280.0,-17190.0
10379,10379,1.0,0.6153668,10633.0,6557.0,17280.0,-17190.0
10380,10380,1.0,0.6154439,10634.0,6556.0,17280.0,-17190.0
10381,10381,1.0,0.61552095,10636.0,6554.0,17280.0,-17190.0
10382,10382,1.0,0.615598,10637.0,6553.0,17280.0,-17190.0
10383,10383,1.0,0.6156751,10638.0,6552.0,17280.0,-17190.0
10384,10384,1.0,0.61575216,10640.0,6550.0,17280.0,-17190.0
10385,10385,1.0,0.6158292,10641.0,6549.0,17280.0,-17190.0
10386,10386,1.0,0.6159063,10642.0,6548.0,17280.0,-17190.0
10387,10387,1.0,0.61598337,10644.0,6546.0,17280.0,-17190.0
10388,10388,1.0,0.61606044,10645.0,6545.0,17280.0,-17190.0
10389,10389,1.0,0.6161375,10646.0,6544.0,17280.0,-17190.0
10390,10390,1.0,0.6162146,10648.0,6542.0,17280.0,-17190.0
10391,10391,1.0,0.61629164,10649.0,6541.0,17280.0,-17190.0
10392,10392,1.0,0.61636865,10650.0,6540.0,17280.0,-17190.0
10393,10393,1.0,0.6164457,10652.0,6538.0,17280.0,-17190.0
10394,10394,1.0,0.6165228,10653.0,6537.0,17280.0,-17190.0
10395,10395,1.0,0.61659986,10654.0,6536.0,17280.0,-17190.0
10396,10396,1.0,0.6166769,10656.0,6534.0,17280.0,-17190.0
10397,10397,1.0,0.616754,10657.0,6533.0,17280.0,-17190.0
10398,10398,1.0,0.61683106,10658.0,6532.0,17280.0,-17190.0
10399,10399,1.0,0.61690813,10660.0,6530.0,17280.0,-17190.0
10400,10400,1.0,0.6169852,10661.0,6529.0,17280.0,-17190.0
10401,10401,1.0,0.6170623,10662.0,6528.0,17280.0,-17190.0
10402,10402,1.0,0.61713934,10664.0,6526.0,17280.0,-17190.0
10403,10403,1.0,0.6172164,10665.0,6525.0,17280.0,-17190.0
10404,10404,1.0,0.6172935,10666.0,6524.0,17280.0,-17190.0
10405,10405,1.0,0.61737055,10668.0,6522.0,17280.0,-17190.0
10406,10406,1.0,0.6174476,10669.0,6521.0,17280.0,-17190.0
10407,10407,1.0,0.6175247,10670.0,6520.0,17280.0,-17190.0
10408,10408,1.0,0.61760175,10672.0,6518.0,17280.0,-17190.0
10409,10409,1.0,0.6176788,10673.0,6517.0,17280.0,-17190.0
10410,10410,1.0,0.61775583,10674.0,6516.0,17280.0,-17190.0
10411,10411,1.0,0.6178329,10676.0,6514.0,17280.0,-17190.0
10412,10412,1.0,0.61790997,10677.0,6513.0,17280.0,-17190.0
10413,10413,1.0,0.61798704,10678.0,6512.0,17280.0,-17190.0
10414,10414,1.0,0.6180641,10680.0,6510.0,17280.0,-17190.0
10415,10415,1.0,0.6181412,10681.0,6509.0,17280.0,-17190.0
10416,10416,1.0,0.61821824,10682.0,6508.0,17280.0,-17190.0
10417,10417,1.0,0.6182953,10684.0,6506.0,17280.0,-17190.0
10418,10418,1.0,0.6183724,10685.0,6505.0,17280.0,-17190.0
10419,10419,1.0,0.61844945,10686.0,6504.0,17280.0,-17190.0
